ar_doi;au_id;au_in_article;au_byline;au_position;au_h-index;au_c01;au_c02;au_c03;au_c04;au_c05;au_c06;au_c07;au_c08;au_c09;au_c10;
10.1001/jama.2018.4657;6603936113;19;0,722222222;14;29;0;0,0625;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2018.4657;7404785721;19;0,777777778;15;17;0;0,0625;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2018.4657;36109549600;19;0,833333333;16;27;0;0,0625;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2013.7837;35379383800;21;0,1;3;93;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2013.7837;7006009035;21;0,6;13;34;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2013.7837;7004059532;21;0,65;14;28;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2013.7837;54795882500;21;0,85;18;48;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2016.0019;6507028168;19;0,055555556;2;27;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;23103636700;19;0,111111111;3;18;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;6603609219;19;0,444444444;9;35;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;6508031980;19;0,5;10;22;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;7006353504;19;0,555555556;11;38;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;8740579500;19;0,611111111;12;38;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;34879769400;19;0,666666667;13;11;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;7004167274;19;0,722222222;14;7;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2016.0019;7003563699;19;0,777777778;15;33;0;0,058823529;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2013.7837;55588011000;21;0,25;6;3;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2013.7837;16686459100;21;0,5;11;16;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2013.7837;36622449500;21;0,7;15;7;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2013.7837;57203897559;21;0,75;16;33;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/jama.2013.7837;7201820637;21;0,8;17;19;0;0,055555556;0;0;0;0;0;0;0;0,058823529;
10.1001/2012.jama.11164;35270118600;21;0,25;6;26;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/2012.jama.11164;7101816680;21;0,3;7;9;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/2012.jama.11164;6506940029;21;0,35;8;5;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/2012.jama.11164;35263265600;21;0,4;9;6;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/2012.jama.11164;23990505700;21;0,75;16;8;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/2012.jama.11164;57196749298;21;0,85;18;6;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/2012.jama.11164;6506333291;21;0,9;19;14;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/2012.jama.11164;7406658651;21;0,95;20;15;0;0,047619048;0;0;0;0;0;0;0;0,066666667;
10.1001/jama.2015.10529;7101812980;25;0,208333333;6;25;0,066666667;0,047619048;0;0;0;0;0;0;0;0;
10.1001/jama.2014.3741;19338057500;28;0,777777778;22;15;0;0;0,076923077;0;0;0;0;0,037037037;0;0;
10.1001/jama.2009.954;36051313500;36;0,457142857;17;148;0;0,028571429;0;0;0;0;0;0;0,043478261;0,041666667;
10.1001/jama.2016.7201;57189998259;20;0,684210526;14;1;0;0,0625;0;0;0;0;0;0,05;0;0;
10.1001/jama.2016.7201;6603021732;20;0,789473684;16;19;0;0,0625;0;0;0;0;0;0,05;0;0;
10.1001/jama.2016.7201;7404193431;20;1;20;11;0;0,0625;0;0;0;0;0;0,05;0;0;
10.1001/jama.2015.18589;6603026697;19;0,555555556;11;47;0;0,052631579;0;0;0;0;0;0,058823529;0;0;
10.1001/jama.2014.12609;35310215500;19;0,111111111;3;13;0;0,058823529;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.18589;6504138802;19;0,444444444;9;2;0;0,052631579;0;0;0;0;0;0,058823529;0;0;
10.1001/jama.2014.12609;26643451200;19;0,555555556;11;33;0;0,058823529;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2012.339;7004829871;9;0,125;2;51;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2012.339;6602607841;9;0,25;3;21;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2012.339;7403392940;9;0,375;4;52;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2012.339;56112159100;9;0,5;5;12;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2012.339;12772150100;9;0,625;6;20;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2012.339;7005285275;9;0,75;7;48;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2012.339;16936283500;9;0,875;8;30;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2014.467;12041753200;10;0,777777778;8;2;0;0,111111111;0;0;0;0;0;0;0;0;
10.1001/jama.2015.3150;56605048900;21;0,4;9;1;0;0,058823529;0;0;0;0;0;0,05;0;0;
10.1001/jama.2015.3150;37162466700;21;0,6;13;7;0;0,058823529;0;0;0;0;0;0,05;0;0;
10.1001/jama.2015.3150;36852477000;21;0,7;15;17;0;0,058823529;0;0;0;0;0;0,05;0;0;
10.1001/jama.2015.1871;6603934416;19;0,944444444;18;16;0;0,052631579;0;0;0;0;0;0,055555556;0;0;
10.1001/jama.2015.10078;56660788100;34;0,060606061;3;37;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;57209519759;34;0,090909091;4;6;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;39362314700;34;0,121212121;5;23;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;16302333300;34;0,181818182;7;24;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;55787037800;34;0,212121212;8;15;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;7006112330;34;0,272727273;10;62;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;8663924700;34;0,303030303;11;18;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;55553732921;34;0,424242424;15;12;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;36087619200;34;0,454545455;16;13;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;47561298100;34;0,484848485;17;14;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;55787485400;34;0,515151515;18;5;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;56816392600;34;0,545454545;19;9;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;56694687900;34;0,575757576;20;3;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;23391706100;34;0,636363636;22;3;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;56816555900;34;0,666666667;23;5;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;23392947100;34;0,757575758;26;6;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;56816437700;34;0,787878788;27;1;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2015.10078;6506830680;34;0,939393939;32;25;0;0,03030303;0;0;0;0,045454545;0;0,03030303;0;0;
10.1001/jama.2013.283815;6602235387;25;0,5;13;15;0;0,05;0;0;0;0;0;0;0;0,055555556;
10.1001/jama.2013.283815;57185293700;25;0,541666667;14;13;0;0,05;0;0;0;0;0;0;0;0,055555556;
10.1001/jama.2013.283815;19639069100;25;0,583333333;15;16;0;0,05;0;0;0;0;0;0;0;0,055555556;
10.1001/jama.2015.1671;56212505300;19;0,277777778;6;123;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7005330722;19;0,333333333;7;44;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;35416880900;19;0,388888889;8;52;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7006734065;19;0,444444444;9;63;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7004673396;19;0,5;10;55;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7003916903;19;0,555555556;11;42;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7003473419;19;0,611111111;12;122;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7005117432;19;0,666666667;13;42;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7003465312;19;0,722222222;14;55;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;36071174200;19;0,777777778;15;24;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7402652750;19;0,833333333;16;58;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;55815538400;19;0,888888889;17;9;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.1671;7801492116;19;0,944444444;18;12;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;14626841100;19;0,277777778;6;13;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;57127885000;19;0,388888889;8;1;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;9036537400;19;0,444444444;9;13;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;55355109300;19;0,5;10;4;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;57105447800;19;0,611111111;12;6;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;8391657200;19;0,666666667;13;13;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;7102691780;19;0,722222222;14;44;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;56872938700;19;0,777777778;15;2;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;6603648791;19;0,833333333;16;22;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2016.0286;35388032900;19;0,888888889;17;4;0;0,052631579;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.13896;7402292535;38;0,297297297;12;69;0;0,026315789;0;0;0,047619048;0;0;0,029411765;0;0;
10.1001/jama.2015.13896;7004297108;38;0,432432432;17;21;0;0,026315789;0;0;0,047619048;0;0;0,029411765;0;0;
10.1001/jama.2015.13896;7004157218;38;0,891891892;34;56;0;0,026315789;0;0;0,047619048;0;0;0,029411765;0;0;
10.1001/jama.2015.13896;33067517400;38;0,189189189;8;20;0;0,026315789;0;0;0,047619048;0;0;0,029411765;0;0;
10.1001/jama.2015.13896;56966394400;38;0,702702703;27;2;0;0,026315789;0;0;0,047619048;0;0;0,029411765;0;0;
10.1001/jama.2015.13896;55432503100;38;0,837837838;32;14;0;0,026315789;0;0;0,047619048;0;0;0,029411765;0;0;
10.1001/jama.2015.459;7006788246;21;0,05;2;14;0;0,055555556;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2015.459;23026963700;21;0,65;14;13;0;0,055555556;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2015.459;56522393200;21;0,75;16;2;0;0,055555556;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2015.459;24473877100;21;0,85;18;3;0;0,055555556;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2016.2522;7005267900;21;0,25;6;54;0;0,052631579;0;0;0;0;0;0,05;0;0;
10.1001/jama.2016.2522;57188678860;21;0,85;18;1;0;0,052631579;0;0;0;0;0;0,05;0;0;
10.1001/jama.2015.13896;37033315800;38;0,216216216;9;7;0;0,026315789;0;0;0;0,045454545;0;0,029411765;0;0;
10.1001/jama.2015.13896;26535853700;38;0,405405405;16;21;0;0,026315789;0;0;0;0,045454545;0;0,029411765;0;0;
10.1001/jama.2015.13896;7402679676;38;0,648648649;25;67;0;0,026315789;0;0;0;0,045454545;0;0,029411765;0;0;
10.1001/jama.2017.8334;7005740563;27;0,692307692;19;81;0;0,041666667;0;0;0;0,058823529;0;0;0;0;
10.1001/jama.2015.10529;7402833723;25;0,25;7;14;0;0,047619048;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.10529;16203562500;25;0,291666667;8;7;0;0,047619048;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2015.10529;7006371355;25;0,625;16;40;0;0,047619048;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2017.0972;13611073500;44;0,976744186;43;29;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;6507266975;44;0,441860465;20;56;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.10572;55866586600;17;0,9375;16;6;0;0;0,1;0;0;0;0;0;0;0;
10.1001/jama.2017.0972;55503234300;44;0,348837209;16;21;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;57204236750;44;0,511627907;23;50;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;55834323900;44;0,534883721;24;12;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;57192653205;44;0,558139535;25;5;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;57193700968;44;0,581395349;26;2;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;57191484633;44;0,604651163;27;6;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;57193692818;44;0,76744186;34;1;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2017.0972;7006642150;44;0,837209302;37;104;0;0,025;0;0;0;0,05;0;0,025;0;0;
10.1001/jama.2015.13896;15032418000;38;0,945945946;36;4;0,043478261;0,026315789;0;0;0;0;0;0,029411765;0;0;
10.1001/jama.2017.4451;36865037400;23;0,227272727;6;21;0;0,045454545;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2017.4451;6602963024;23;0,272727273;7;13;0;0,045454545;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2017.4451;56039561800;23;0,363636364;9;11;0;0,045454545;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2017.4451;8094768000;23;0,409090909;10;14;0;0,045454545;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2017.4451;36610685400;23;0,545454545;13;6;0;0,045454545;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2017.4451;6603074649;23;0,590909091;14;20;0;0,045454545;0;0;0;0;0;0,052631579;0;0;
10.1001/jama.2014.5220;57194125072;21;0,1;3;35;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;7004350468;21;0,2;5;41;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;7003721924;21;0,25;6;29;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;7004009533;21;0,3;7;20;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;7402429820;21;0,35;8;52;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;7102200958;21;0,4;9;68;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;26643268400;21;0,45;10;24;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;35744088800;21;0,5;11;3;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;7005442439;21;0,65;14;37;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5220;6701467793;21;0,7;15;26;0;0,047619048;0;0;0;0;0;0,05;0;0;
10.1001/jama.2014.5052;7006557124;40;0,512820513;21;45;0;0,027027027;0;0;0;0,043478261;0;0,027027027;0;0;
10.1001/jama.2014.5052;6701377766;40;0,692307692;28;25;0;0,027027027;0;0;0;0,043478261;0;0,027027027;0;0;
10.1001/jama.2014.5052;7102817796;40;0,769230769;31;22;0;0,027027027;0;0;0;0,043478261;0;0,027027027;0;0;
10.1001/jama.2014.5052;54409605200;40;0,794871795;32;8;0;0,027027027;0;0;0;0,043478261;0;0,027027027;0;0;
10.1001/jama.2014.5052;9337645700;40;0,871794872;35;2;0;0,027027027;0;0;0;0,043478261;0;0,027027027;0;0;
10.1001/jama.2017.0972;56521788900;44;0,930232558;41;137;0;0,025;0;0,071428571;0;0;0;0;0;0;
10.1001/jama.2013.276300;56026448400;22;0,142857143;4;29;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;6701807871;22;0,19047619;5;21;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;15838960300;22;0,238095238;6;30;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;6507450528;22;0,285714286;7;29;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;23096846300;22;0,333333333;8;6;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;6603717362;22;0,380952381;9;46;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;7007037309;22;0,428571429;10;29;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;35391976600;22;0,476190476;11;76;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;8967185200;22;0,523809524;12;44;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;57210619995;22;0,571428571;13;4;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;6602329145;22;0,619047619;14;10;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;7007176157;22;0,666666667;15;45;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;7005916775;22;0,714285714;16;32;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;16639161100;22;0,761904762;17;44;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;35616417100;22;0,80952381;18;14;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;6603048103;22;0,857142857;19;11;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;6604044750;22;0,904761905;20;39;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.276300;8921931900;22;1;22;19;0;0,045454545;0;0;0;0;0;0;0;0,05;
10.1001/jama.2013.282540;55973713800;25;0,25;7;1;0;0;0;0;0;0,05;0;0;0;0,045454545;
10.1001/jama.2013.282540;7403351950;25;0,791666667;20;11;0;0;0;0;0;0,05;0;0;0;0,045454545;
10.1001/jama.2017.7105;35261661800;23;0,863636364;20;96;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2017.7105;6603623790;23;0,227272727;6;72;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2017.7105;57194598012;23;0,818181818;19;1;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2017.7105;6602276166;23;0,909090909;21;18;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;7004585564;23;0,045454545;2;30;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;6603888452;23;0,090909091;3;29;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;7007023118;23;0,136363636;4;13;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;55555481100;23;0,181818182;5;9;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;55874018900;23;0,227272727;6;2;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;10540155500;23;0,272727273;7;22;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;7007052242;23;0,318181818;8;21;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;57202522319;23;0,363636364;9;20;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;6701637526;23;0,409090909;10;15;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;7004253348;23;0,454545455;11;12;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;7003949816;23;0,5;12;19;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;56150219100;23;0,545454545;13;2;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;35462394200;23;0,590909091;14;61;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;7403643545;23;0,636363636;15;21;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;7005207930;23;0,681818182;16;25;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.2624;11940384600;23;0,818181818;19;27;0;0,045454545;0;0;0;0;0;0,047619048;0;0;
10.1001/jama.2014.12720;38460934200;23;0,409090909;10;11;0;0,047619048;0;0;0;0;0;0,043478261;0;0;
10.1001/jama.2014.12720;54888914500;23;0,863636364;20;3;0;0,047619048;0;0;0;0;0;0,043478261;0;0;
10.1001/jama.2011.497;24466434000;22;0,619047619;14;36;0;0,045454545;0;0;0;0,045454545;0;0;0;0;
10.1001/jama.2010.607;23135072200;11;0,9;10;5;0;0,090909091;0;0;0;0;0;0;0;0;
10.1001/jama.2013.6293;35409917900;12;0,727272727;9;3;0;0,090909091;0;0;0;0;0;0;0;0;
10.1001/jama.2010.1976;6701676325;36;0,085714286;4;17;0;0,033333333;0;0;0;0,055555556;0;0;0;0;
10.1001/jama.2010.1976;7004490384;36;0,342857143;13;19;0;0,033333333;0;0;0;0,055555556;0;0;0;0;
10.1001/jama.2010.1976;7004714184;36;0,485714286;18;17;0;0,033333333;0;0;0;0,055555556;0;0;0;0;
10.1001/jama.2010.1976;57201865624;36;0,8;29;1;0;0,033333333;0;0;0;0,055555556;0;0;0;0;
10.1001/jama.2010.1976;6602921687;36;0,428571429;16;21;0;0,033333333;0;0;0,052631579;0;0;0;0;0;
10.1001/jama.2010.1976;56283852200;36;0,571428571;21;3;0;0,033333333;0;0;0,052631579;0;0;0;0;0;
10.1001/jama.2015.12480;15062630600;25;0,125;4;16;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;56060985400;25;0,166666667;5;3;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;56061533000;25;0,208333333;6;3;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;55247330100;25;0,291666667;8;4;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;22633315500;25;0,458333333;12;14;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;55606546900;25;0,5;13;6;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;55629449100;25;0,583333333;15;8;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;37036945200;25;0,666666667;17;6;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;56900822600;25;0,708333333;18;6;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;56901286500;25;0,791666667;20;2;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2015.12480;56872666100;25;0,833333333;21;2;0;0,043478261;0;0;0;0;0;0,04;0;0;
10.1001/jama.2014.1717;7004263235;28;0,222222222;7;19;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;49863210300;28;0,259259259;8;8;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;6602187309;28;0,296296296;9;40;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;7202342964;28;0,333333333;10;28;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;56081187800;28;0,37037037;11;1;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;36082359100;28;0,444444444;13;13;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;6506303152;28;0,555555556;16;22;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;56081412900;28;0,592592593;17;1;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2014.1717;54916377200;28;0,62962963;18;29;0;0,037037037;0;0;0;0;0;0;0,045454545;0;
10.1001/jama.2015.1373;7004569556;28;0,703703704;20;87;0;0,038461538;0;0;0;0;0;0,043478261;0;0;
10.1001/jama.2015.1373;56567431800;28;0,518518519;15;1;0;0,038461538;0;0;0;0;0;0,043478261;0;0;
10.1001/jama.2015.1373;6508213735;28;0,592592593;17;15;0;0,038461538;0;0;0;0;0;0,043478261;0;0;
10.1001/jama.2015.1373;56567787200;28;0,666666667;19;2;0;0,038461538;0;0;0;0;0;0,043478261;0;0;
10.1001/jama.2013.3519;7003829555;25;0,041666667;2;40;0;0,04;0;0;0;0;0;0;0;0,041666667;
10.1001/jama.2013.3519;7004478068;25;0,291666667;8;51;0;0,04;0;0;0;0;0;0;0;0,041666667;
10.1001/jama.2013.3519;7201925889;25;0,333333333;9;73;0;0,04;0;0;0;0;0;0;0;0,041666667;
10.1001/jama.2013.3519;14032234400;25;0,375;10;12;0;0,04;0;0;0;0;0;0;0;0,041666667;
10.1001/jama.2013.3519;6603351704;25;0,541666667;14;13;0;0,04;0;0;0;0;0;0;0;0,041666667;
10.1001/jama.2013.3519;55653990300;25;0,791666667;20;2;0;0,04;0;0;0;0;0;0;0;0,041666667;
10.1001/jama.2013.3519;55653930800;25;0,958333333;24;4;0;0,04;0;0;0;0;0;0;0;0,041666667;
10.1001/jama.2017.8334;56421621600;27;0,269230769;8;9;0;0,041666667;0;0;0;0;0;0,04;0;0;
10.1001/jama.2017.8334;7402499528;27;0,846153846;23;27;0;0,041666667;0;0;0;0;0;0,04;0;0;
10.1001/jama.2017.8334;7401561478;27;0,884615385;24;33;0;0,041666667;0;0;0;0;0;0,04;0;0;
10.1001/jama.2017.8334;35757958900;27;0,923076923;25;50;0;0,041666667;0;0;0;0;0;0,04;0;0;
10.1001/jama.2014.3741;8696688300;28;0,444444444;13;73;0;0,043478261;0;0;0;0;0;0,037037037;0;0;
